time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/entropy_loss
49152,19.93,225,-85.41804254,217,3,8.226121549401432,4.182583332061768,0.2,0.9137265011668205,0.0003,0.146942138671875,0.026463501,1490,0.012461243048892356,-1.364991161134094
65536,18.35,312,-82.96977745000002,209,4,8.516217270679771,3.8863747119903564,0.2,0.9040005579590797,0.0003,0.163067626953125,0.02525181,1500,0.009913514193340234,-1.4268440089188517
81920,17.89,401,-82.56712107999999,204,5,7.180430386867374,3.2345073223114014,0.2,0.9198465943336487,0.0003,0.158978271484375,0.028346267,1510,0.01849921850780447,-1.3121575003955512
98304,17.49,501,-82.14659349,196,6,5.943375626858324,3.58524227142334,0.2,0.9376613609492779,0.0003,0.13389892578125,0.04143533,1520,0.015242288755234767,-1.253280124301091
114688,17.9,571,-82.40281332,200,7,5.59292468437925,1.8920358419418335,0.2,0.9436652064323425,0.0003,0.139080810546875,0.026126236,1530,0.014500794450304966,-1.2322441968601197
16384,16.99,53,-82.02948771,303,1,5.224276770651341,1.7053248882293701,0.2,0.9459734708070755,0.0003,0.140985107421875,0.031012867,1540,0.01141351609630874,-1.2612078325357288
32768,16.63,126,-82.44272956,259,2,5.135675207804889,2.062164306640625,0.2,0.9470184445381165,0.0003,0.1427978515625,0.028194312,1550,0.01191222509032741,-1.2179635850479826
49152,16.63,218,-82.07581768,224,3,4.617988206492737,1.6488157510757446,0.2,0.9513517692685127,0.0003,0.1431640625,0.020538893,1560,0.01341989682341591,-1.2247117168502881
65536,16.51,314,-82.49852866,208,4,4.6605338208377365,2.5185139179229736,0.2,0.9522437192499638,0.0003,0.144171142578125,0.03486464,1570,0.013175289158971282,-1.2741632825229317
81920,16.69,391,-82.12659692000001,209,5,4.67084023389034,2.0826494693756104,0.2,0.953762162476778,0.0003,0.1373779296875,0.02360335,1580,0.010198125534043357,-1.2345119095174595
98304,17.11,490,-81.58690897,200,6,4.9741611811332405,1.890284538269043,0.2,0.9484332874417305,0.0003,0.14495849609375,0.038525634,1590,0.01307722639548956,-1.1968770053470508
114688,17.13,562,-81.78398369,203,7,4.3751555567607285,2.1294867992401123,0.2,0.9560706466436386,0.0003,0.144525146484375,0.032196075,1600,0.007375067800967372,-1.181502298777923
16384,16.75,54,-82.0847643,301,1,4.161680555110797,2.186694383621216,0.2,0.9579567685723305,0.0003,0.166778564453125,0.062094226,1610,0.011699722958383063,-1.2151493679033591
32768,16.91,140,-81.80181379,234,2,4.684202399849892,1.521400809288025,0.2,0.951512273401022,0.0003,0.128240966796875,0.024194775,1620,0.011301399226249486,-1.1545516548212618
49152,17.37,223,-81.46933906,220,3,4.818955926364287,1.8878976106643677,0.2,0.9517621695995331,0.0003,0.120648193359375,0.016862666,1630,0.008548051385332656,-1.1553675965871661
65536,16.66,320,-81.98465648999999,204,4,4.65552218942903,1.6856677532196045,0.2,0.9534274339675903,0.0003,0.117620849609375,0.015080575,1640,0.008544328586867777,-1.1230919286375864
81920,16.5,401,-82.1683876,204,5,4.434684353880584,1.851721167564392,0.2,0.9557467512786388,0.0003,0.174432373046875,0.18662852,1650,-0.006188208836010745,-1.165181426773779
98304,16.41,496,-82.26054485,197,6,4.056909174891189,2.022566556930542,0.2,0.958463940769434,0.0003,0.175042724609375,0.088299826,1660,0.01533936948135306,-1.1907605023356154
114688,16.37,576,-82.23883808000001,198,7,4.456596434768289,2.7881076335906982,0.2,0.9519797451794147,0.0003,0.1639404296875,0.22088942,1670,0.015636023098159056,-1.0917279789922758
16384,16.79,54,-82.08361572000001,302,1,4.435565566457808,2.717639446258545,0.2,0.9556829258799553,0.0003,0.14068603515625,0.115602195,1680,0.013635041556153738,-1.0859395812032744
32768,16.48,150,-82.26457400999999,218,2,4.263468966027721,2.7951862812042236,0.2,0.9559742026031017,0.0003,0.1211181640625,0.02695493,1690,0.01439918762198431,-1.0035635192878545
49152,16.97,231,-82.27603317999997,212,3,4.259407668467611,1.9344713687896729,0.2,0.9561090096831322,0.0003,0.14080810546875,0.064015,1700,0.0029414947603072505,-1.063382319267839
65536,16.83,323,-82.01379342999999,202,4,3.659288789657876,2.157694101333618,0.2,0.9610409028828144,0.0003,0.1822509765625,0.35507387,1710,0.12890315031163482,-0.9904962236061692
81920,17.28,403,-81.67247982,203,5,3.7966703244484963,2.07503342628479,0.2,0.959898017346859,0.0003,0.110772705078125,0.030195992,1720,0.008571762513111026,-0.9702075555920601
98304,17.72,500,-81.38456719999999,196,6,4.118474394734949,1.9950733184814453,0.2,0.9586384072899818,0.0003,0.109124755859375,0.029328045,1730,0.0061180487183264635,-0.9704373973188922
114688,17.04,587,-82.08968176,195,7,5.121919333189726,3.0703392028808594,0.2,0.9494595788419247,0.0003,0.148095703125,0.129927,1740,-0.008309703002487368,-1.0490744479699061
16384,17.16,49,-81.70469440000001,331,1,4.057229871442542,1.9739092588424683,0.2,0.9565819427371025,0.0003,0.216455078125,0.37182236,1750,-0.001867092383599811,-1.0705545029835775
32768,17.07,138,-81.89862834,236,2,4.227006338676437,2.875258207321167,0.2,0.9544625952839851,0.0003,0.179351806640625,0.036267094,1760,0.015269230546800827,-1.0714140428928658
49152,25.23,235,-88.56925645,208,3,4.739123093895614,2.0414369106292725,0.2,0.9516193270683289,0.0003,0.2627197265625,1.3947266,1770,0.009644565787766624,-1.1880040566204115
65536,26.45,327,-90.55445896,200,4,17.47091874331236,10.21955680847168,0.2,0.6793736517429352,0.0003,0.1744384765625,0.03381323,1780,0.01654496931023459,-1.1619310361100361
81920,26.03,415,-87.52684679,197,5,17.49016240630299,9.74023151397705,0.2,0.7463757693767548,0.0003,0.195489501953125,0.0566778,1790,0.016509288276665757,-1.1786539706401526
98304,24.77,503,-86.85067294999998,195,6,15.102644668146969,4.498253345489502,0.2,0.7830567806959152,0.0003,0.192144775390625,0.034715507,1800,0.020009823308646445,-1.196188432094641
114688,25.64,596,-86.94899264,192,7,15.686793999746442,7.1711225509643555,0.2,0.807438462972641,0.0003,0.178778076171875,0.050605718,1810,0.014926342825037863,-1.1976927027804778
16384,25.79,46,-87.71060188999999,353,1,14.873922938853502,8.789310455322266,0.2,0.8261674344539642,0.0003,0.174169921875,0.028062569,1820,0.0136643381302747,-1.1955831790575757
32768,24.79,136,-85.68268511999999,239,2,17.077415698952972,8.621170043945312,0.2,0.7933301329612732,0.0003,0.164434814453125,0.02878109,1830,0.01352955698803271,-1.1697218084242196
49152,25.74,221,-87.90512761,222,3,16.955491023883223,7.263071537017822,0.2,0.8011739403009415,0.0003,0.17076416015625,0.025624868,1840,0.014800550689324154,-1.2036156461574137
65536,26.53,322,-87.06184591000002,203,4,12.785655076801778,8.779644966125488,0.2,0.8464824557304382,0.0003,0.188616943359375,0.030781673,1850,0.01589874897435948,-1.205152822472155
81920,27.49,403,-88.39251307999999,202,5,14.34889742974192,11.365025520324707,0.2,0.8335276544094086,0.0003,0.17601318359375,0.043525815,1860,0.01257136608410292,-1.1827475000871346
98304,25.99,492,-87.31781671,199,6,14.940786405093968,5.276655197143555,0.2,0.8256564140319824,0.0003,0.18785400390625,0.029503204,1870,0.013848579638261072,-1.2364180310163646
114688,25.92,582,-86.25418654000003,196,7,15.106443572230637,5.59596586227417,0.2,0.8286304771900177,0.0003,0.180645751953125,0.023751646,1880,0.014830798360981135,-1.221050641615875
16384,26.09,39,-87.18780591999999,410,1,15.201110070943832,5.894577980041504,0.2,0.8352291584014893,0.0003,0.200628662109375,0.038585987,1890,0.017702199481072968,-1.1884848066838458
32768,25.37,137,-86.92964193000002,237,2,15.835638653114438,9.039332389831543,0.2,0.8246317356824875,0.0003,0.183502197265625,0.027949752,1900,0.014432779757589742,-1.198933326266706
49152,25.36,211,-87.35170329999997,232,3,13.769200628623366,7.0538249015808105,0.2,0.8397648930549622,0.0003,0.19254150390625,0.025493808,1910,0.015508036501705647,-1.1901822621235625
65536,26.47,312,-87.20507235000001,209,4,13.250244614295662,4.976850509643555,0.2,0.8490889966487885,0.0003,0.18895263671875,0.030946517,1920,0.016366354234924073,-1.2256254439707845
81920,25.79,399,-86.19727028000001,205,5,14.095242836512625,6.840263843536377,0.2,0.8416516333818436,0.0003,0.183984375,0.029024167,1930,0.012529957558126626,-1.1730200037593022
98304,26.6,480,-87.73104159999998,204,6,14.602525212243199,9.04880428314209,0.2,0.8367615789175034,0.0003,0.18153076171875,0.031193858,1940,0.01572483252789425,-1.1800685974769294
114688,24.69,579,-85.89503370999999,197,7,14.410577168688178,6.435461044311523,0.2,0.826324075460434,0.0003,0.213446044921875,0.19486873,1950,0.013253857404561132,-1.2458504823269323
16384,27.41,43,-86.88867973999999,374,1,13.762798662297428,5.163619041442871,0.2,0.7837744057178497,0.0003,0.2135986328125,0.035663374,1960,0.015317259988569277,-1.3513981669675559
32768,25.47,145,-88.2668681,224,2,14.729042655043305,6.90302038192749,0.2,0.8293215036392212,0.0003,0.195263671875,0.045804165,1970,0.016341203063529975,-1.257675965782255
49152,25.52,215,-86.81036131,228,3,14.967138750478625,8.849248886108398,0.2,0.7996745556592941,0.0003,0.18370361328125,0.04533419,1980,0.01364796759935416,-1.2525219745468348
65536,26.06,314,-87.04132884,208,4,14.723496581241488,10.435640335083008,0.2,0.8271902054548264,0.0003,0.20042724609375,0.055318847,1990,0.016841572223438562,-1.264911029417999
81920,26.99,398,-87.72734799000001,205,5,12.74595052730292,4.92098331451416,0.2,0.846012219786644,0.0003,0.1851806640625,0.047700435,2000,0.015541188071347278,-1.2183787710731848
98304,25.4,487,-86.50486689000002,201,6,14.770236337557435,6.931187152862549,0.2,0.8258797079324722,0.0003,0.19010009765625,0.049152777,2010,0.01551079294513329,-1.1724380428204313
114688,27.4,580,-87.71160704,197,7,14.757778156548738,14.176544189453125,0.2,0.8327956944704056,0.0003,0.186004638671875,0.034796815,2020,0.015222631405231368,-1.190754743036814
16384,24.63,41,-86.57736657000001,395,1,15.13802257180214,16.324676513671875,0.2,0.832992747426033,0.0003,0.2003662109375,0.07712348,2030,0.020238036720184028,-1.1127288875402883
32768,28.12,131,-87.03506145999998,249,2,14.253989201039076,8.02016544342041,0.2,0.8366551697254181,0.0003,0.170013427734375,0.03758435,2040,0.013814746169555293,-1.193355288915336
49152,27.36,209,-88.07458271999998,234,3,18.1556508006528,9.930883407592773,0.2,0.7909675240516663,0.0003,0.184967041015625,0.030935163,2050,0.017392326375920676,-1.1008326390758156
65536,28.2,308,-88.37173468,212,4,17.071057387441396,10.781086921691895,0.2,0.8110710382461548,0.0003,0.204217529296875,0.06451853,2060,0.017375795848010966,-1.1117948004975915
81920,26.98,401,-87.06196630999999,204,5,24.120143238641322,9.416085243225098,0.2,0.739821195602417,0.0003,0.178936767578125,0.059199248,2070,0.013950456827024027,-1.1222605338785798
98304,27.92,491,-87.05743980999999,199,6,21.601706262305377,3.5618627071380615,0.2,0.7765338271856308,0.0003,0.20906982421875,0.047494136,2080,0.0269247596248988,-1.1688503223238513
114688,29.55,583,-86.28489736000002,196,7,29.33600682616234,14.676990509033203,0.2,0.7020949125289917,0.0003,0.182940673828125,0.051785663,2090,0.01863165806762481,-1.1629557018401102
16384,26.77,47,-86.65490923999998,342,1,32.87109588906169,17.40688133239746,0.2,0.6926462948322296,0.0003,0.18209228515625,0.10419136,2100,0.0158479687941508,-1.1888557792641223
32768,30.79,146,-85.72649937999999,223,2,37.11883103661239,20.385862350463867,0.2,0.6602638363838196,0.0003,0.17078857421875,0.041888688,2110,0.018195469843794852,-1.21283654414583
49152,32.05,224,-86.00250378000001,219,3,50.25791379660368,18.124298095703125,0.2,0.5724146068096161,0.0003,0.178387451171875,0.04341419,2120,0.012879084179257917,-1.2014891237486154
65536,28.87,322,-85.61570900999999,203,4,71.219847458601,40.89348220825195,0.2,0.4799005389213562,0.0003,0.2072021484375,0.037629537,2130,0.01953617995859531,-1.1777507522376254
81920,31.21,409,-84.68310671,199,5,73.75375403612853,27.56944465637207,0.2,0.46867138147354126,0.0003,0.199261474609375,0.03674226,2140,0.01614666175064485,-1.2443480618530884
98304,30.81,507,-85.46238567000002,193,6,88.80401906967163,52.417938232421875,0.2,0.4400089383125305,0.0003,0.1833251953125,0.038390066,2150,0.01707117361488599,-1.2736736013321206
114688,33.98,598,-83.19877143,191,7,89.8587561622262,40.626102447509766,0.2,0.43087589740753174,0.0003,0.188031005859375,0.03410682,2160,0.015645261478130123,-1.2463033104548231
16384,35.22,46,-83.22176067000002,354,1,91.24834008663893,42.889469146728516,0.2,0.4252122640609741,0.0003,0.17984619140625,0.044992264,2170,0.013859482000589196,-1.2288567511364819
32768,35.0,133,-83.69710468,244,2,106.64283317178487,55.141212463378906,0.2,0.36936748027801514,0.0003,0.1684814453125,0.024648273,2180,0.012758787252550974,-1.1803479679860174
49152,36.37,219,-83.35120684000002,223,3,121.55267541706561,37.44075393676758,0.2,0.3205975294113159,0.0003,0.16048583984375,0.070116624,2190,0.011957379286468495,-1.1334975868929178
65536,38.23,313,-80.64457044,209,4,127.48941820561886,56.09722900390625,0.2,0.306348979473114,0.0003,0.157696533203125,0.02335491,2200,0.011018586213322124,-1.17060242225416
81920,37.79,394,-82.73512925000001,207,5,126.06715939939022,53.33094024658203,0.2,0.3202996253967285,0.0003,0.17200927734375,0.053946957,2210,0.013256584843566089,-1.1734786582179368
98304,40.75,482,-82.4055017,203,6,146.11630093753337,77.32310485839844,0.2,0.27795982360839844,0.0003,0.182489013671875,0.04343178,2220,0.018125891555428097,-1.2004927514819428
114688,42.75,574,-79.77765893,199,7,147.31540644466878,68.50859832763672,0.2,0.2825690507888794,0.0003,0.157330322265625,0.041636143,2230,0.012827410536101525,-1.1802898296387867
16384,43.57,36,-80.21111387,451,1,146.28252076804637,65.12445831298828,0.2,0.3241664171218872,0.0003,0.14305419921875,0.030011542,2240,0.010819073298671355,-1.1885312334401532
32768,45.47,130,-77.20269959000001,250,2,152.42505706846714,69.67879486083984,0.2,0.31559884548187256,0.0003,0.1422607421875,0.024951821,2250,0.009075659186692064,-1.19733221239876
49152,46.96,213,-76.59796087999999,230,3,137.65002686977385,75.85905456542969,0.2,0.38149917125701904,0.0003,0.139910888671875,0.023143727,2260,0.010492723727111297,-1.1914382509654389
65536,44.06,308,-79.56912582000001,212,4,143.84864621460437,81.93819427490234,0.2,0.36785727739334106,0.0003,0.1796142578125,0.038697906,2270,0.02349484907463193,-1.2224321870598942
81920,46.83,400,-76.79435618000001,204,5,132.54309240281583,74.37406158447266,0.2,0.3798002004623413,0.0003,0.14747314453125,0.059641108,2280,0.015722446964173287,-1.2222914970247074
98304,46.25,485,-78.28485878000001,202,6,135.89607252776622,77.48413848876953,0.2,0.36598700284957886,0.0003,0.133966064453125,0.03117953,2290,0.009625319118185871,-1.1864403836894781
114688,44.8,583,-79.41027598,196,7,135.33073996305467,75.06341552734375,0.2,0.3814483880996704,0.0003,0.14000244140625,0.02192561,2300,0.006840880271465721,-1.18918490530923
16384,46.69,35,-77.58161723,464,1,132.7215074390173,61.94255065917969,0.2,0.4367178678512573,0.0003,0.143280029296875,0.103670694,2310,0.010369058992546342,-1.1746605088934303
32768,48.74,134,-76.62148848,243,2,131.18216821849347,66.07186889648438,0.2,0.47764039039611816,0.0003,0.1203125,0.011994265,2320,0.007399717423686525,-1.1843353752745316
49152,50.29,223,-74.11196835999999,219,3,116.74889795929194,47.833919525146484,0.2,0.5170110464096069,0.0003,0.12235107421875,0.01700985,2330,0.006536243218852178,-1.181687991763465
65536,49.85,313,-74.82669262000002,209,4,115.32430823296309,40.820186614990234,0.2,0.5054758191108704,0.0003,0.163775634765625,0.029730864,2340,0.01354387854134984,-1.16211982362438
81920,48.56,395,-76.20145337,206,5,121.59116175323724,69.37186431884766,0.2,0.49683135747909546,0.0003,0.18604736328125,0.27035236,2350,0.07933026599612276,-1.1938291067024693
98304,50.98,486,-74.93479885,201,6,107.78411516845226,73.06465148925781,0.2,0.5397929549217224,0.0003,0.167596435546875,0.103529885,2360,0.012199983975870054,-1.2125046722125261
114688,48.74,585,-76.63838185999998,195,7,113.27500281184912,62.481380462646484,0.2,0.5559539496898651,0.0003,0.157586669921875,0.02672882,2370,0.009473824168526334,-1.1796840838855132
16384,49.11,42,-75.76736971,383,1,120.28736075162888,66.27534484863281,0.2,0.5479046106338501,0.0003,0.1656982421875,0.023132607,2380,0.022005072978117823,-1.1457695819437503
32768,52.02,143,-72.82699385,228,2,107.80280463993549,40.229095458984375,0.2,0.5756053924560547,0.0003,0.151788330078125,0.023049891,2390,0.010209877523993782,-1.1648394752759486
49152,52.38,216,-73.74367278,226,3,99.28380945175886,38.929405212402344,0.2,0.6008559763431549,0.0003,0.169921875,0.029429287,2400,0.020945932694758085,-1.1631345530273394
65536,52.46,314,-72.30287924,208,4,91.54110373184085,33.14265823364258,0.2,0.6475525200366974,0.0003,0.212554931640625,0.40031943,2410,0.019433629011109586,-1.1629588587675244
81920,53.97,390,-70.73516874,209,5,84.14695833027363,38.437137603759766,0.2,0.700395256280899,0.0003,0.20296630859375,0.27909595,2420,0.025748842240864177,-1.1456569589441643
98304,52.91,477,-71.58466625,205,6,74.67850488349795,23.765581130981445,0.2,0.7209132313728333,0.0003,0.13701171875,0.23383719,2430,0.009715127687923087,-1.0888861688319593
114688,53.41,569,-71.5245434,201,7,77.14874575287104,40.41128158569336,0.2,0.7249652445316315,0.0003,0.130621337890625,0.024233337,2440,0.0089623284919071,-1.1499522856902331
16384,53.29,47,-71.40955409,348,1,75.9620491579175,59.30687713623047,0.2,0.7427704036235809,0.0003,0.219476318359375,0.05128903,2450,0.026389707391354024,-1.1237501898547635
32768,52.8,153,-71.03442592,213,2,76.56273161917925,21.41842269897461,0.2,0.7490993142127991,0.0003,0.15811767578125,0.3221269,2460,0.005460356801359012,-1.147225019754842
49152,52.31,237,-72.33955029999998,207,3,71.81608107015491,32.07858657836914,0.2,0.7496489584445953,0.0003,0.1718994140625,0.29920107,2470,0.003243394968285429,-1.172105871862732
65536,52.01,336,-72.68209828,194,4,85.75367510467768,46.23331832885742,0.2,0.6917685568332672,0.0003,0.1794189453125,0.13437505,2480,0.008315692097676219,-1.1695414135465398
81920,51.3,420,-73.51572270999999,194,5,73.20937081128359,43.156707763671875,0.2,0.7242996394634247,0.0003,0.16082763671875,0.25366792,2490,0.015463176068351459,-1.1884023543680087
98304,53.06,513,-70.80431537999999,191,6,78.02473531886935,48.966983795166016,0.2,0.7191934287548065,0.0003,0.186328125,0.24153545,2500,0.021175104550184187,-1.16165460862685
114688,53.5,604,-71.53409291000001,189,7,71.45571873188018,29.246562957763672,0.2,0.7478293776512146,0.0003,0.196807861328125,0.5464975,2510,0.028164529369860247,-1.1803496930515394
16384,40.09,47,-91.5943521,344,1,77.20691893920302,34.66367721557617,0.2,0.7133308053016663,0.0003,0.145465087890625,0.9951393,2520,0.0031740647678816457,-1.1938228274928406
32768,40.1,134,-93.25895703999998,243,2,102.88081008195877,59.083736419677734,0.2,0.26979726552963257,0.0003,0.34168701171875,0.76232207,2530,0.05932819285135338,-1.4102417960530147
49152,42.83,217,-90.13717349999999,225,3,74.25163342654704,29.045806884765625,0.2,0.5577888190746307,0.0003,0.195318603515625,0.082409024,2540,0.01457957102347791,-1.39258772211615
65536,44.11,309,-86.66202375999997,211,4,86.88330835700035,58.136348724365234,0.2,0.4762665629386902,0.0003,0.192095947265625,0.04441888,2550,0.01035131933476805,-1.348765277629718
81920,45.04,399,-82.59441421,204,5,107.12213353961707,43.81013870239258,0.2,0.426094651222229,0.0003,0.264556884765625,0.07525774,2560,0.03204865937577779,-1.3473361441399903
98304,47.06,490,-77.57023902,200,6,116.05928012132645,44.239036560058594,0.2,0.4262315630912781,0.0003,0.2263671875,0.24309559,2570,0.012092217695953877,-1.256021249643527
114688,50.44,583,-73.48485479,196,7,99.6693217098713,72.10319519042969,0.2,0.4949731230735779,0.0003,0.25792236328125,0.8826859,2580,0.02860339780627328,-1.2574773109983652
16384,50.62,45,-73.03604928,363,1,86.36254323646426,22.895925521850586,0.2,0.618661493062973,0.0003,0.226031494140625,0.9775635,2590,0.0373710760247377,-1.2796448576729744
32768,48.83,140,-74.78729507,233,2,87.38918044939638,41.507137298583984,0.2,0.6363360285758972,0.0003,0.25435791015625,0.33012587,2600,0.04570757605597464,-1.1781934720464051
49152,47.7,231,-78.67575678999998,212,3,95.75099599659443,45.854068756103516,0.2,0.6449606120586395,0.0003,0.293316650390625,0.92086846,2610,0.039406747800512676,-1.2655681659234688
65536,46.88,323,-77.64843631000001,202,4,118.04655652493238,57.8908576965332,0.2,0.5667988359928131,0.0003,0.132391357421875,0.03320334,2620,0.007934025682334322,-1.2645529837580398
81920,50.92,411,-73.85137671000001,199,5,112.72805946916341,51.29000473022461,0.2,0.5724567174911499,0.0003,0.142974853515625,0.023354428,2630,0.011318999319519208,-1.2642809830140322
98304,50.4,488,-72.80480904000001,201,6,83.22449407726526,38.21039581298828,0.2,0.6495131850242615,0.0003,0.284039306640625,0.05393081,2640,0.049721022949051986,-1.230670729605481
114688,52.26,589,-72.51933691,194,7,93.7308753825724,50.56757736206055,0.2,0.641107827425003,0.0003,0.17310791015625,0.09055308,2650,0.011561181702109024,-1.270907828770578
16384,48.1,29,-76.24036561,549,1,73.81142247840762,30.103065490722656,0.2,0.7166436612606049,0.0003,0.20587158203125,0.20882298,2660,0.016982566739898175,-1.1721363557502626
32768,53.45,136,-70.97846403999999,240,2,94.9761618167162,64.04339599609375,0.2,0.6427772045135498,0.0003,0.322430419921875,2.2880092,2670,0.049058474524736086,-1.2110782879171893
49152,53.5,212,-70.14649849999999,231,3,63.56857597641647,37.26232147216797,0.2,0.7268466055393219,0.0003,0.211834716796875,1.0313232,2680,0.0008628708642390848,-1.0870146551169455
65536,42.66,309,-85.11230237,212,4,68.05669380575418,46.474159240722656,0.2,0.7231907844543457,0.0003,0.305792236328125,3.2968218,2690,0.013846218724211212,-1.0191038844408467
81920,42.73,399,-85.35085950999999,204,5,154.4186923146248,81.83143615722656,0.2,0.41594040393829346,0.0003,0.278662109375,0.29853934,2700,0.030975480773395247,-1.2933702739421278
98304,45.88,477,-81.50094648999999,206,6,122.66878219097853,61.39784240722656,0.2,0.49249541759490967,0.0003,0.189984130859375,0.21152492,2710,0.02058895102090901,-1.1985492615727709
114688,46.64,573,-82.01503952000002,199,7,99.85175794512034,72.53076171875,0.2,0.5076679587364197,0.0003,0.1630859375,0.071056664,2720,0.01620937108909857,-1.177571125351824
16384,47.24,35,-80.82362717,456,1,91.34579680413007,44.42185974121094,0.2,0.5731047987937927,0.0003,0.16160888671875,0.03564925,2730,0.01600983012558572,-1.156789929443039
32768,47.56,134,-81.06653893999999,243,2,81.48363093286753,31.85601806640625,0.2,0.6234315633773804,0.0003,0.18193359375,0.028083168,2740,0.025976709944461617,-1.1628140112152323
49152,48.82,208,-78.49907237000001,235,3,81.14657286703587,42.96272277832031,0.2,0.6314573585987091,0.0003,0.16534423828125,0.052407466,2750,0.015484820878737083,-1.151906104804948
65536,40.85,302,-88.15214953,216,4,93.07595375180244,36.10601806640625,0.2,0.5767106711864471,0.0003,0.17818603515625,2.0914476,2760,0.022310643917535344,-1.1206355485832318
81920,41.95,399,-87.30290901000001,204,5,91.24289155155421,52.01097106933594,0.2,0.4033186435699463,0.0003,0.188812255859375,0.053747978,2770,0.02205345569664132,-1.0243810082087292
98304,43.36,472,-84.64832745,208,6,87.90853890329599,52.6290283203125,0.2,0.44589704275131226,0.0003,0.162066650390625,0.030336808,2780,0.021392857928640298,-1.0290227565215901
114688,40.24,566,-88.71451536,202,7,92.34406889230013,42.3690185546875,0.2,0.4176566004753113,0.0003,0.14947509765625,0.038478486,2790,0.012384847337898464,-1.0404619372915476
16384,44.55,40,-83.56547758,409,1,90.25496166795492,41.31395721435547,0.2,0.4094597101211548,0.0003,0.164007568359375,0.038315505,2800,0.016242250532195614,-1.0556413646088914
32768,42.62,132,-84.00530964,247,2,89.85758990347385,46.56483459472656,0.2,0.44382691383361816,0.0003,0.1531005859375,0.046870552,2810,0.015231572082757338,-1.0818324458319695
49152,42.16,210,-85.64716207000001,233,3,89.93818147927523,42.63120651245117,0.2,0.4161270260810852,0.0003,0.162005615234375,0.02546985,2820,0.017890707727565312,-1.0636474625440315
65536,44.07,313,-81.92910500000002,209,4,86.57814936935901,29.012279510498047,0.2,0.440468966960907,0.0003,0.1519775390625,0.372526,2830,0.01673226160792183,-1.042243954236619
81920,42.44,400,-85.27465448000001,204,5,93.17003826498986,45.6348876953125,0.2,0.45933812856674194,0.0003,0.1839111328125,0.03746797,2840,0.02351623328113419,-1.0599606056697666
98304,44.62,491,-81.64200974,199,6,90.00925323218107,45.75679397583008,0.2,0.4655624032020569,0.0003,0.17119140625,0.025195949,2850,0.01412424239797474,-1.0464258993742988
114688,44.72,595,-82.99964885,192,7,90.3303005963564,44.247039794921875,0.2,0.4686615467071533,0.0003,0.15875244140625,0.052283198,2860,0.013867467950194622,-0.9842959400266409
16384,45.04,43,-81.90765887999999,373,1,91.42908502370119,48.135040283203125,0.2,0.4713798761367798,0.0003,0.153765869140625,0.027940657,2870,0.013848996795059066,-0.9778223873814568
32768,46.67,137,-79.27587322000001,237,2,88.7080100685358,49.82222366333008,0.2,0.4880293011665344,0.0003,0.174884033203125,0.020308185,2880,0.02228767066326327,-0.9333331930101849
49152,46.46,217,-79.66310885000001,226,3,93.78963614404202,57.490989685058594,0.2,0.507374495267868,0.0003,0.151629638671875,0.024935622,2890,0.015543732806509069,-0.9052332939347252
65536,48.46,314,-78.15152277,208,4,96.34751558154821,86.26799774169922,0.2,0.5262192189693451,0.0003,0.165185546875,0.28019497,2900,0.018988727366195234,-0.9216685576364398
81920,48.83,399,-77.07889026,204,5,92.05326426029205,66.6442642211914,0.2,0.5620852112770081,0.0003,0.16396484375,0.06743485,2910,0.02207756552434148,-0.8531421964522451
98304,47.27,492,-77.89794666,199,6,80.51037184670568,40.91289520263672,0.2,0.6203679442405701,0.0003,0.15350341796875,0.03708602,2920,0.016089391219884418,-0.8914053552551195
114688,47.49,577,-78.74648388,198,7,92.37419181764126,30.24749755859375,0.2,0.5799163579940796,0.0003,0.27874755859375,1.4504151,2930,0.059798162631886954,-0.9091921908198856
16384,46.21,47,-79.24189146,343,1,88.96463802605868,42.42776870727539,0.2,0.5716625154018402,0.0003,0.175604248046875,0.049011685,2940,0.023781462529495912,-0.84448857314419
32768,47.36,139,-80.43632551,234,2,87.64109068661928,45.76091384887695,0.2,0.5703049302101135,0.0003,0.1861572265625,0.04094696,2950,0.027479520209908515,-0.8677968365023844
49152,48.76,235,-78.71231794,208,3,91.65705837756396,38.95957565307617,0.2,0.540573239326477,0.0003,0.15977783203125,0.028074853,2960,0.016227550997109576,-0.8607278923271224
65536,47.2,322,-78.38664707000001,203,4,85.02672282010317,52.569454193115234,0.2,0.5705735087394714,0.0003,0.1717529296875,0.084167115,2970,0.016639489771387163,-0.8444998733815737
81920,47.93,416,-79.75148478,196,5,84.14387003183364,48.46466064453125,0.2,0.5797346532344818,0.0003,0.17432861328125,0.023339868,2980,0.019236288666161273,-0.8077025908161886
98304,47.24,504,-77.62971682,194,6,89.72462245225907,41.885066986083984,0.2,0.5759167671203613,0.0003,0.1810791015625,0.04907371,2990,0.019021612420738167,-0.7878087568795309
114688,36.6,599,-89.74417091000001,191,7,81.25355868190528,33.113075256347656,0.2,0.6100448668003082,0.0003,0.290277099609375,0.6213819,3000,0.05432872364299328,-0.7235788340563886
